Name,Lat,Lon,Cluster
GP_2132,43.75,-94.75,11
GP_2133,46.5,-95.75,11
GP_2134,47.5,-96.25,11
GP_2135,44.5,-93.25,11
GP_2136,48.75,-95.75,11
GP_2137,44.5,-94.75,11
GP_2138,47.0,-92.0,11
GP_2139,46.75,-92.0,11
GP_214,46.25,-122.25,10
GP_2140,48.0,-91.75,11
GP_2141,45.5,-96.0,11
GP_2142,44.75,-92.75,11
GP_2143,45.25,-93.0,11
GP_2144,44.0,-91.5,11
GP_2145,44.0,-91.75,11
GP_2146,45.25,-94.0,11
GP_2147,39.0,-92.25,12
GP_2148,39.0,-92.5,12
GP_2149,37.5,-94.5,12
GP_215,43.25,-110.0,11
GP_2150,38.25,-93.25,12
GP_2151,36.75,-94.0,12
GP_2152,37.75,-94.0,12
GP_2153,38.5,-92.25,12
GP_2154,38.5,-92.5,12
GP_2155,38.0,-91.25,12
GP_2156,38.0,-91.5,12
GP_2157,38.0,-92.75,12
GP_2158,39.0,-92.75,12
GP_2159,37.0,-93.25,12
GP_216,38.5,-112.5,10
GP_2160,38.5,-94.5,12
GP_2161,38.75,-92.0,12
GP_2162,39.25,-94.5,12
GP_2163,37.0,-92.75,12
GP_2164,37.5,-93.25,12
GP_2165,38.5,-91.0,12
GP_2166,38.5,-90.75,12
GP_2167,38.25,-92.25,12
GP_2168,39.25,-94.75,12
GP_2169,38.75,-90.5,12
GP_217,42.75,-123.25,10
GP_2170,36.5,-92.75,12
GP_2171,37.25,-93.25,12
GP_2172,38.25,-90.75,12
GP_2173,37.0,-94.5,12
GP_2174,37.5,-92.75,12
GP_2175,39.75,-93.5,12
GP_2176,36.5,-94.5,12
GP_2177,39.5,-92.25,12
GP_2178,38.25,-91.75,12
GP_2179,40.25,-94.75,12
GP_218,40.75,-109.5,10
GP_2180,38.0,-91.75,12
GP_2181,37.75,-91.75,12
GP_2182,38.75,-93.25,12
GP_2183,39.25,-92.5,12
GP_2184,37.5,-91.25,12
GP_2185,40.5,-92.25,12
GP_2186,38.75,-90.25,12
GP_2187,37.25,-91.75,12
GP_2188,37.5,-92.25,12
GP_2189,37.25,-92.75,12
GP_219,43.75,-109.25,11
GP_2190,32.25,-90.25,12
GP_2191,30.5,-89.0,12
GP_2192,30.5,-88.75,12
GP_2193,32.5,-88.75,12
GP_2194,32.25,-90.0,12
GP_2195,45.5,-107.5,11
GP_2196,45.5,-109.25,11
GP_2197,45.25,-109.0,11
GP_2198,47.5,-111.25,11
GP_2199,47.5,-110.75,11
GP_22,48.25,-116.0,10
GP_220,37.5,-113.0,10
GP_2200,46.5,-105.75,11
GP_2201,46.0,-104.5,11
GP_2202,48.75,-105.0,11
GP_2203,48.25,-114.25,10
GP_2204,48.0,-114.0,10
GP_2205,45.75,-111.25,10
GP_2206,48.75,-112.25,11
GP_2207,46.25,-109.25,11
GP_2208,48.5,-111.0,11
GP_2209,46.25,-108.75,11
GP_221,47.5,-113.75,10
GP_2210,46.5,-108.5,11
GP_2211,46.75,-113.75,10
GP_2212,45.5,-110.25,10
GP_2213,45.25,-110.75,10
GP_2214,45.25,-105.25,11
GP_2215,46.5,-112.75,10
GP_2216,45.75,-106.5,11
GP_2217,46.25,-106.75,11
GP_2218,47.75,-104.25,11
GP_2219,46.25,-114.25,10
GP_222,44.25,-118.75,10
GP_2220,45.75,-109.75,11
GP_2221,45.75,-110.0,11
GP_2222,46.0,-110.0,11
GP_2223,48.75,-104.5,11
GP_2224,45.75,-109.25,11
GP_2225,48.25,-106.0,11
GP_2226,45.75,-108.75,11
GP_2227,45.75,-108.5,11
GP_2228,45.75,-108.25,11
GP_2229,36.5,-81.0,12
GP_223,40.0,-105.5,12
GP_2230,36.25,-81.5,12
GP_2231,36.5,-81.5,12
GP_2232,36.0,-81.75,12
GP_2233,36.0,-81.25,12
GP_2234,35.75,-82.5,12
GP_2235,35.5,-82.5,12
GP_2236,35.5,-82.75,12
GP_2237,35.75,-82.25,12
GP_2238,34.75,-78.75,12
GP_2239,36.0,-76.75,12
GP_224,40.5,-105.75,12
GP_2240,35.25,-80.75,12
GP_2241,35.75,-79.25,12
GP_2242,35.0,-79.0,12
GP_2243,35.0,-77.0,12
GP_2244,35.25,-78.0,12
GP_2245,35.25,-83.75,12
GP_2246,36.0,-79.75,12
GP_2247,36.5,-78.0,12
GP_2248,35.5,-83.0,12
GP_2249,35.5,-81.25,12
GP_225,44.5,-111.75,10
GP_2250,36.0,-82.5,12
GP_2251,36.0,-78.0,12
GP_2252,36.5,-79.75,12
GP_2253,35.75,-79.75,12
GP_2254,34.75,-79.5,12
GP_2255,35.25,-82.75,12
GP_2256,36.25,-81.75,12
GP_2257,46.75,-100.75,11
GP_2258,47.0,-96.75,11
GP_2259,46.75,-96.75,11
GP_226,41.5,-117.75,10
GP_2260,47.25,-97.0,11
GP_2261,47.0,-97.5,11
GP_2262,48.75,-98.5,11
GP_2263,46.25,-100.25,11
GP_2264,48.0,-97.0,11
GP_2265,46.5,-101.5,11
GP_2266,46.5,-102.5,11
GP_2267,46.25,-99.0,11
GP_2268,47.75,-101.5,11
GP_2269,48.25,-102.25,11
GP_227,40.75,-115.5,10
GP_2270,47.0,-101.0,11
GP_2271,46.75,-102.5,11
GP_2272,48.25,-97.25,11
GP_2273,48.25,-101.25,11
GP_2274,48.0,-101.25,11
GP_2275,41.5,-96.5,12
GP_2276,40.75,-96.5,12
GP_2277,43.0,-72.25,12
GP_2278,43.0,-72.0,12
GP_2279,44.0,-71.25,11
GP_228,42.5,-105.75,11
GP_2280,44.25,-71.25,11
GP_2281,44.5,-71.25,12
GP_2282,43.75,-71.75,12
GP_2283,44.0,-72.25,11
GP_2284,44.25,-71.75,12
GP_2285,43.75,-72.0,12
GP_2286,43.0,-71.75,12
GP_2287,43.25,-71.75,12
GP_2288,43.25,-71.5,12
GP_2289,43.25,-72.0,12
GP_229,38.5,-109.25,12
GP_2290,43.0,-71.0,12
GP_2291,43.25,-71.0,12
GP_2292,41.0,-74.0,12
GP_2293,41.0,-74.25,12
GP_2294,40.0,-75.0,12
GP_2295,39.5,-75.0,12
GP_2296,39.25,-75.0,12
GP_2297,39.25,-74.75,12
GP_2298,39.75,-75.0,12
GP_2299,40.75,-74.25,12
GP_23,44.5,-117.0,10
GP_230,38.25,-119.5,10
GP_2300,40.5,-74.75,12
GP_2301,40.75,-75.0,12
GP_2302,40.75,-74.75,12
GP_2303,40.25,-74.75,12
GP_2304,40.25,-74.5,12
GP_2305,40.5,-74.5,12
GP_2306,40.0,-76.25,12
GP_2307,40.25,-74.25,12
GP_2308,40.75,-74.5,12
GP_2309,41.0,-74.5,12
GP_231,45.0,-113.5,10
GP_2310,40.0,-74.25,12
GP_2311,39.75,-74.25,12
GP_2312,41.25,-74.5,12
GP_2313,41.0,-75.0,12
GP_2314,35.25,-106.5,12
GP_2315,35.25,-106.75,12
GP_2316,35.0,-106.5,12
GP_2317,35.25,-106.25,12
GP_2318,36.25,-104.5,12
GP_2319,34.25,-107.75,12
GP_232,45.5,-111.0,10
GP_2320,32.25,-106.75,12
GP_2321,31.75,-106.75,12
GP_2322,32.25,-104.75,12
GP_2323,32.75,-104.25,12
GP_2324,32.75,-108.25,12
GP_2325,36.0,-106.25,12
GP_2326,35.75,-108.75,12
GP_2327,33.0,-105.75,12
GP_2328,32.75,-105.75,12
GP_2329,36.0,-106.0,12
GP_233,40.75,-110.75,10
GP_2330,36.25,-106.5,12
GP_2331,34.0,-103.25,12
GP_2332,35.75,-106.0,12
GP_2333,35.5,-106.0,12
GP_2334,35.0,-106.0,12
GP_2335,36.75,-105.5,12
GP_2336,36.75,-105.75,12
GP_2337,36.75,-103.25,12
GP_2338,39.25,-119.75,10
GP_2339,39.5,-118.75,10
GP_234,37.5,-106.5,12
GP_2340,36.25,-115.25,10
GP_2341,41.0,-115.5,10
GP_2342,41.25,-118.25,10
GP_2343,40.75,-117.0,10
GP_2344,39.0,-119.25,10
GP_2345,36.0,-116.0,10
GP_2346,39.5,-119.75,10
GP_2347,39.75,-119.75,10
GP_2348,39.75,-120.0,10
GP_2349,42.75,-74.0,12
GP_235,41.5,-111.75,10
GP_2350,42.75,-73.75,12
GP_2351,42.0,-76.0,12
GP_2352,42.0,-76.75,12
GP_2353,42.25,-76.75,12
GP_2354,42.25,-77.0,12
GP_2355,42.75,-75.5,12
GP_2356,42.25,-75.5,12
GP_2357,42.25,-79.5,12
GP_2358,42.0,-79.0,12
GP_2359,42.5,-76.25,12
GP_236,37.5,-113.75,10
GP_2360,42.25,-78.5,12
GP_2361,42.5,-78.5,12
GP_2362,42.75,-76.5,12
GP_2363,43.25,-76.5,12
GP_2364,42.25,-74.75,11
GP_2365,41.75,-73.75,12
GP_2366,42.0,-74.0,12
GP_2367,43.0,-78.75,12
GP_2368,42.75,-78.75,12
GP_2369,42.75,-78.5,12
GP_237,43.5,-109.75,11
GP_2370,43.0,-78.5,12
GP_2371,42.75,-79.0,12
GP_2372,43.0,-78.25,12
GP_2373,42.25,-73.75,11
GP_2374,43.75,-74.75,11
GP_2375,43.75,-75.0,11
GP_2376,43.0,-75.0,11
GP_2377,43.0,-74.75,12
GP_2378,44.0,-75.5,12
GP_2379,44.25,-75.75,12
GP_238,38.5,-119.25,10
GP_2380,44.0,-75.75,12
GP_2381,44.0,-76.0,12
GP_2382,42.75,-76.0,12
GP_2383,43.5,-75.25,12
GP_2384,44.0,-75.25,12
GP_2385,43.0,-75.5,12
GP_2386,43.0,-77.75,12
GP_2387,43.25,-77.75,12
GP_2388,43.0,-77.5,12
GP_2389,43.25,-78.75,12
GP_239,46.75,-114.5,10
GP_2390,43.25,-75.5,12
GP_2391,43.25,-75.25,12
GP_2392,43.25,-76.25,12
GP_2393,43.0,-76.25,12
GP_2394,43.0,-77.0,12
GP_2395,41.5,-74.5,12
GP_2396,43.75,-75.5,12
GP_2397,43.5,-76.0,12
GP_2398,42.75,-73.5,12
GP_2399,40.75,-73.25,12
GP_24,44.0,-107.0,11
GP_240,38.0,-108.25,12
GP_2400,41.0,-73.25,12
GP_2401,41.0,-77.5,12
GP_2402,42.75,-74.5,12
GP_2403,42.5,-74.5,12
GP_2404,44.25,-75.25,12
GP_2405,44.5,-75.75,12
GP_2406,42.5,-76.75,12
GP_2407,43.0,-74.0,12
GP_2408,43.25,-73.75,12
GP_2409,42.25,-77.5,12
GP_241,45.25,-111.5,10
GP_2410,41.75,-74.75,12
GP_2411,41.75,-74.5,12
GP_2412,41.75,-75.25,12
GP_2413,42.5,-77.0,12
GP_2414,42.25,-76.25,12
GP_2415,42.0,-76.25,12
GP_2416,42.25,-76.5,12
GP_2417,41.75,-74.0,12
GP_2418,42.0,-74.25,12
GP_2419,41.25,-73.75,12
GP_242,46.25,-122.0,10
GP_2420,41.75,-80.75,12
GP_2421,41.0,-82.25,12
GP_2422,39.25,-81.75,12
GP_2423,39.0,-84.0,12
GP_2424,39.25,-84.25,12
GP_2425,39.5,-84.5,12
GP_2426,39.25,-84.5,12
GP_2427,41.0,-80.75,12
GP_2428,40.25,-84.0,12
GP_2429,40.0,-83.75,12
GP_243,37.5,-113.5,10
GP_2430,39.5,-84.0,12
GP_2431,39.5,-83.75,12
GP_2432,40.75,-81.0,12
GP_2433,41.5,-81.75,12
GP_2434,41.5,-81.5,12
GP_2435,41.25,-81.75,12
GP_2436,41.25,-84.25,12
GP_2437,40.0,-84.5,12
GP_2438,41.25,-82.75,12
GP_2439,39.75,-82.5,12
GP_244,33.25,-107.75,12
GP_2440,40.0,-82.75,12
GP_2441,40.0,-83.0,12
GP_2442,40.0,-83.25,12
GP_2443,41.5,-81.25,12
GP_2444,41.0,-83.5,12
GP_2445,41.0,-83.75,12
GP_2446,39.25,-83.75,12
GP_2447,40.5,-82.5,12
GP_2448,41.75,-81.25,12
GP_2449,41.25,-82.25,12
GP_245,40.75,-111.75,10
GP_2450,41.25,-82.0,12
GP_2451,41.5,-82.0,12
GP_2452,41.75,-83.5,12
GP_2453,41.5,-83.75,12
GP_2454,41.0,-81.75,12
GP_2455,39.75,-84.25,12
GP_2456,39.5,-84.25,12
GP_2457,41.5,-83.25,12
GP_2458,41.25,-81.25,12
GP_2459,41.25,-81.5,12
GP_246,46.25,-121.0,10
GP_2460,39.25,-83.0,12
GP_2461,41.25,-83.0,12
GP_2462,41.0,-81.5,12
GP_2463,40.75,-81.5,12
GP_2464,41.5,-80.75,12
GP_2465,41.5,-83.5,12
GP_2466,35.25,-97.5,12
GP_2467,35.75,-97.5,12
GP_2468,36.25,-96.0,12
GP_2469,36.75,-95.0,12
GP_247,47.0,-116.0,10
GP_2470,35.25,-99.25,12
GP_2471,45.0,-117.0,10
GP_2472,44.75,-123.25,10
GP_2473,44.5,-123.5,10
GP_2474,45.75,-122.75,10
GP_2475,45.5,-122.5,10
GP_2476,45.5,-122.25,10
GP_2477,45.0,-122.75,10
GP_2478,45.25,-122.75,10
GP_2479,45.5,-122.75,10
GP_248,39.75,-106.0,12
GP_2480,44.25,-120.75,10
GP_2481,43.25,-123.5,10
GP_2482,43.5,-123.25,10
GP_2483,43.25,-123.25,10
GP_2484,44.0,-121.25,10
GP_2485,44.25,-121.5,10
GP_2486,45.25,-120.25,10
GP_2487,45.5,-121.5,10
GP_2488,42.25,-122.75,10
GP_2489,42.5,-123.0,10
GP_249,45.5,-112.0,10
GP_2490,42.25,-123.0,10
GP_2491,42.25,-121.75,10
GP_2492,44.0,-124.0,10
GP_2493,44.0,-123.0,10
GP_2494,44.0,-123.25,10
GP_2495,44.25,-123.0,10
GP_2496,43.75,-122.75,10
GP_2497,44.0,-123.75,10
GP_2498,44.75,-123.0,10
GP_2499,44.75,-122.5,10
GP_25,45.0,-109.5,11
GP_250,47.0,-113.25,10
GP_2500,44.25,-117.5,10
GP_2501,45.0,-123.0,10
GP_2502,45.0,-123.5,10
GP_2503,45.75,-119.25,10
GP_2504,45.25,-119.0,10
GP_2505,45.5,-116.75,10
GP_2506,39.75,-77.25,12
GP_2507,40.0,-77.25,12
GP_2508,40.5,-80.25,12
GP_2509,40.25,-80.0,12
GP_251,45.25,-118.75,10
GP_2510,40.5,-80.0,12
GP_2511,41.0,-79.5,12
GP_2512,39.75,-78.5,12
GP_2513,40.0,-78.75,12
GP_2514,41.5,-76.5,12
GP_2515,41.75,-76.5,12
GP_2516,40.25,-75.25,12
GP_2517,40.5,-75.75,12
GP_2518,40.25,-75.75,12
GP_2519,40.5,-76.0,12
GP_252,48.25,-121.0,10
GP_2520,40.25,-77.5,12
GP_2521,40.25,-77.0,12
GP_2522,40.25,-75.5,12
GP_2523,40.25,-79.0,12
GP_2524,40.75,-77.75,12
GP_2525,40.75,-78.0,12
GP_2526,41.75,-80.25,12
GP_2527,41.5,-80.25,12
GP_2528,40.0,-75.25,12
GP_2529,40.25,-76.75,12
GP_253,40.0,-106.75,12
GP_2530,42.0,-80.0,12
GP_2531,40.0,-77.75,12
GP_2532,40.0,-79.5,12
GP_2533,41.5,-75.5,12
GP_2534,41.5,-75.75,12
GP_2535,40.5,-75.5,12
GP_2536,41.25,-75.75,12
GP_2537,40.75,-77.5,12
GP_2538,41.25,-75.25,12
GP_2539,41.25,-80.0,12
GP_254,45.0,-119.5,10
GP_2540,40.75,-75.25,12
GP_2541,41.5,-75.0,12
GP_2542,41.5,-75.25,12
GP_2543,40.75,-76.25,12
GP_2544,39.75,-79.0,12
GP_2545,42.0,-75.5,12
GP_2546,41.75,-75.0,12
GP_2547,41.75,-75.5,12
GP_2548,40.25,-80.25,12
GP_2549,40.25,-79.75,12
GP_255,44.5,-111.0,10
GP_2550,40.25,-79.5,12
GP_2551,40.0,-76.75,12
GP_2552,41.75,-71.5,12
GP_2553,41.5,-71.5,12
GP_2554,42.0,-71.75,12
GP_2555,41.5,-71.75,12
GP_2556,42.0,-72.0,12
GP_2557,35.0,-82.25,12
GP_2558,34.0,-80.25,12
GP_2559,35.0,-81.25,12
GP_256,39.25,-120.0,10
GP_2560,44.0,-99.25,11
GP_2561,44.25,-96.75,11
GP_2562,43.25,-101.5,11
GP_2563,45.5,-98.5,11
GP_2564,45.5,-98.25,11
GP_2565,45.0,-97.25,11
GP_2566,45.0,-97.0,11
GP_2567,45.75,-101.5,11
GP_2568,43.25,-103.25,11
GP_2569,44.25,-99.25,11
GP_257,44.25,-109.25,11
GP_2570,43.25,-98.0,11
GP_2571,43.75,-101.5,11
GP_2572,43.75,-101.25,11
GP_2573,44.0,-98.5,11
GP_2574,43.5,-96.75,11
GP_2575,44.5,-103.75,11
GP_2576,44.5,-103.5,11
GP_2577,43.75,-99.75,11
GP_2578,44.75,-102.0,11
GP_2579,43.75,-97.0,11
GP_258,39.25,-107.25,12
GP_2580,45.5,-102.5,11
GP_2581,44.0,-103.25,11
GP_2582,44.75,-100.0,11
GP_2583,43.5,-99.75,11
GP_2584,43.5,-97.25,11
GP_2585,36.0,-88.0,12
GP_2586,36.0,-85.25,12
GP_2587,36.0,-85.75,12
GP_2588,36.0,-86.75,12
GP_2589,36.25,-86.5,12
GP_259,44.25,-121.75,10
GP_2590,35.0,-86.25,12
GP_2591,35.75,-88.75,12
GP_2592,35.25,-85.5,12
GP_2593,36.25,-87.75,12
GP_2594,36.25,-85.5,12
GP_2595,36.0,-84.0,12
GP_2596,35.5,-87.75,12
GP_2597,35.5,-88.75,12
GP_2598,36.5,-87.5,12
GP_2599,36.5,-87.25,12
GP_26,37.75,-107.5,12
GP_260,44.5,-113.25,10
GP_2600,36.25,-85.25,12
GP_2601,35.75,-86.5,12
GP_2602,36.0,-86.25,12
GP_2603,36.0,-84.5,12
GP_2604,35.25,-89.75,12
GP_2605,35.25,-90.0,12
GP_2606,36.5,-82.25,12
GP_2607,36.5,-82.5,12
GP_2608,30.25,-98.5,12
GP_2609,30.75,-98.25,12
GP_261,38.25,-112.5,10
GP_2610,29.5,-98.75,12
GP_2611,33.25,-96.75,12
GP_2612,33.5,-96.75,12
GP_2613,33.0,-97.25,12
GP_2614,31.75,-106.5,12
GP_2615,29.5,-95.0,12
GP_2616,32.5,-96.25,12
GP_2617,32.0,-102.25,12
GP_2618,29.25,-99.0,12
GP_2619,35.25,-101.75,12
GP_262,39.0,-108.0,12
GP_2620,35.0,-102.0,12
GP_2621,28.0,-97.25,12
GP_2622,31.5,-100.5,12
GP_2623,33.0,-97.5,12
GP_2624,30.5,-97.25,12
GP_2625,41.75,-112.25,10
GP_2626,41.75,-112.0,10
GP_2627,41.75,-111.75,10
GP_2628,39.75,-110.75,10
GP_2629,40.25,-110.0,12
GP_263,47.25,-116.25,10
GP_2630,41.0,-112.0,10
GP_2631,41.25,-112.0,10
GP_2632,37.75,-112.5,10
GP_2633,38.5,-109.5,12
GP_2634,37.75,-113.0,10
GP_2635,37.75,-109.25,12
GP_2636,40.75,-112.0,10
GP_2637,40.5,-111.25,10
GP_2638,38.0,-78.5,12
GP_2639,38.0,-79.0,12
GP_264,37.5,-107.0,12
GP_2640,37.25,-82.0,12
GP_2641,37.0,-78.5,12
GP_2642,38.75,-78.0,12
GP_2643,38.5,-78.0,12
GP_2644,37.0,-82.5,12
GP_2645,39.0,-78.25,12
GP_2646,39.25,-78.25,12
GP_2647,37.0,-80.25,12
GP_2648,38.75,-77.75,12
GP_2649,38.75,-77.25,12
GP_265,43.75,-107.25,11
GP_2650,38.75,-77.5,12
GP_2651,39.0,-77.5,12
GP_2652,37.25,-80.5,12
GP_2653,38.25,-79.75,12
GP_2654,37.0,-76.5,12
GP_2655,39.25,-77.75,12
GP_2656,36.75,-83.0,12
GP_2657,38.75,-78.25,12
GP_2658,37.0,-77.0,12
GP_2659,36.75,-76.0,12
GP_266,37.5,-112.75,10
GP_2660,43.25,-73.0,12
GP_2661,44.5,-73.25,12
GP_2662,44.25,-73.0,12
GP_2663,44.5,-73.0,12
GP_2664,44.75,-72.25,11
GP_2665,44.5,-72.25,12
GP_2666,44.75,-73.0,12
GP_2667,44.75,-72.5,12
GP_2668,44.5,-72.5,11
GP_2669,45.0,-72.25,11
GP_267,44.5,-114.5,10
GP_2670,43.75,-73.25,12
GP_2671,43.0,-72.5,12
GP_2672,43.0,-72.75,11
GP_2673,44.25,-72.75,12
GP_2674,44.25,-72.5,12
GP_2675,46.25,-119.25,10
GP_2676,46.5,-119.5,10
GP_2677,47.5,-120.25,10
GP_2678,47.5,-120.75,10
GP_2679,47.5,-120.5,10
GP_268,40.5,-112.5,10
GP_2680,47.75,-120.75,10
GP_2681,45.75,-122.5,10
GP_2682,47.25,-124.0,10
GP_2683,47.25,-119.25,10
GP_2684,47.5,-122.25,10
GP_2685,47.25,-122.0,10
GP_2686,47.75,-122.25,10
GP_2687,47.25,-122.25,10
GP_2688,47.5,-122.5,10
GP_2689,47.5,-122.75,10
GP_269,38.75,-119.5,10
GP_2690,47.5,-123.0,10
GP_2691,47.75,-122.75,10
GP_2692,47.25,-121.0,10
GP_2693,47.75,-118.25,10
GP_2694,46.5,-122.5,10
GP_2695,49.0,-119.5,10
GP_2696,48.75,-119.5,10
GP_2697,48.75,-119.25,10
GP_2698,48.5,-120.25,10
GP_2699,48.5,-120.5,10
GP_27,45.0,-111.25,10
GP_270,44.5,-113.5,10
GP_2700,48.25,-117.0,10
GP_2701,48.75,-117.5,10
GP_2702,48.25,-117.25,10
GP_2703,47.25,-122.5,10
GP_2704,48.5,-121.5,10
GP_2705,48.25,-122.25,10
GP_2706,47.5,-117.25,10
GP_2707,47.75,-117.5,10
GP_2708,47.75,-117.25,10
GP_2709,48.0,-117.5,10
GP_271,44.0,-115.75,10
GP_2710,47.5,-117.75,10
GP_2711,48.75,-117.75,10
GP_2712,48.0,-118.25,10
GP_2713,48.5,-118.0,10
GP_2714,47.0,-123.0,10
GP_2715,49.0,-122.0,10
GP_2716,46.5,-120.75,10
GP_2717,43.75,-89.75,11
GP_2718,44.5,-88.0,11
GP_2719,45.5,-91.75,11
GP_272,45.75,-114.0,10
GP_2720,45.75,-92.0,11
GP_2721,46.75,-91.0,11
GP_2722,45.25,-91.25,11
GP_2723,43.25,-90.75,11
GP_2724,44.0,-88.25,11
GP_2725,43.0,-89.5,11
GP_2726,43.0,-89.25,11
GP_2727,43.0,-89.0,11
GP_2728,43.25,-89.25,11
GP_2729,42.75,-89.25,12
GP_273,44.75,-114.25,10
GP_2730,45.0,-87.5,11
GP_2731,45.5,-89.0,11
GP_2732,44.0,-89.0,11
GP_2733,42.75,-89.5,12
GP_2734,42.75,-90.75,12
GP_2735,42.5,-90.5,12
GP_2736,42.75,-88.75,12
GP_2737,43.0,-90.0,11
GP_2738,44.0,-91.25,11
GP_2739,42.75,-90.0,12
GP_274,35.0,-111.5,10
GP_2740,44.0,-88.0,11
GP_2741,43.0,-88.0,11
GP_2742,45.0,-88.5,11
GP_2743,45.75,-89.5,11
GP_2744,43.25,-88.0,11
GP_2745,44.75,-92.5,11
GP_2746,45.25,-92.5,11
GP_2747,44.5,-89.5,11
GP_2748,45.0,-92.5,11
GP_2749,43.25,-89.75,11
GP_275,61.75,-149.25,9
GP_2750,46.25,-89.25,11
GP_2751,46.0,-89.25,11
GP_2752,45.75,-91.75,11
GP_2753,44.5,-90.25,11
GP_2754,44.0,-89.25,11
GP_2755,44.25,-89.25,11
GP_2756,43.0,-88.25,11
GP_2757,43.25,-88.25,11
GP_2758,42.75,-88.25,12
GP_2759,43.25,-88.5,11
GP_276,40.5,-110.0,12
GP_2760,44.0,-88.5,11
GP_2761,44.25,-89.0,11
GP_2762,43.5,-88.25,11
GP_2763,38.0,-81.5,12
GP_2764,39.5,-78.0,12
GP_2765,38.5,-81.25,12
GP_2766,37.75,-80.5,12
GP_2767,38.0,-80.75,12
GP_2768,39.5,-78.75,12
GP_2769,38.25,-81.75,12
GP_277,48.25,-119.0,10
GP_2770,38.75,-80.5,12
GP_2771,39.5,-80.25,12
GP_2772,39.75,-80.0,12
GP_2773,39.5,-79.0,12
GP_2774,38.25,-80.75,12
GP_2775,39.25,-79.75,12
GP_2776,38.5,-82.0,12
GP_2777,38.75,-80.25,12
GP_2778,41.25,-106.0,11
GP_2779,44.5,-108.5,11
GP_278,48.0,-116.25,10
GP_2780,44.25,-104.25,11
GP_2781,44.75,-104.75,11
GP_2782,44.75,-104.5,11
GP_2783,44.5,-104.75,11
GP_2784,42.0,-106.25,11
GP_2785,42.25,-107.5,10
GP_2786,42.75,-108.75,10
GP_2787,42.0,-104.25,11
GP_2788,41.5,-104.0,11
GP_2789,41.75,-104.75,11
GP_279,45.25,-117.75,10
GP_2790,43.75,-108.25,11
GP_2791,43.75,-106.5,11
GP_2792,43.75,-107.0,11
GP_2793,43.75,-106.25,11
GP_2794,41.25,-104.75,11
GP_2795,41.25,-104.5,11
GP_2796,41.25,-105.0,11
GP_2797,41.5,-104.75,11
GP_2798,41.5,-105.0,11
GP_2799,41.75,-105.0,11
GP_28,39.25,-111.5,10
GP_280,47.75,-123.0,10
GP_2800,41.25,-104.0,11
GP_2801,43.0,-111.0,10
GP_2802,41.75,-110.25,10
GP_2803,41.75,-110.5,10
GP_2804,42.5,-104.75,11
GP_2805,42.75,-106.5,11
GP_2806,44.5,-109.0,11
GP_2807,44.75,-108.75,11
GP_2808,44.25,-108.75,11
GP_2809,44.75,-107.0,11
GP_281,45.75,-115.25,10
GP_2810,44.5,-106.75,11
GP_2811,45.0,-107.25,11
GP_2812,41.5,-109.25,10
GP_2813,41.75,-108.25,10
GP_2814,43.5,-110.75,10
GP_2815,43.75,-105.0,11
GP_2816,40.5,-86.5,12
GP_2817,39.25,-97.0,12
GP_2818,38.75,-84.75,12
GP_2819,46.5,-89.25,11
GP_282,42.5,-116.5,10
GP_2820,44.25,-86.0,11
GP_2821,47.0,-95.75,11
GP_2822,47.0,-109.25,11
GP_2823,41.5,-101.75,11
GP_2824,42.25,-74.0,12
GP_2825,41.25,-76.25,12
GP_2826,37.5,-79.5,12
GP_2827,46.25,-84.0,11
GP_2828,-5.75,145.0,7
GP_2829,-5.25,141.5,7
GP_283,45.5,-113.0,10
GP_2830,31.0,-86.0,12
GP_2831,33.25,-111.75,10
GP_2832,39.25,-109.0,12
GP_2833,29.5,-81.75,12
GP_2834,31.0,-83.25,12
GP_2835,42.25,-91.25,12
GP_2836,41.0,-92.0,12
GP_2837,42.25,-73.25,12
GP_2838,42.5,-72.75,12
GP_2839,42.0,-72.5,12
GP_284,46.75,-113.25,10
GP_2840,43.0,-84.0,12
GP_2841,47.75,-90.5,11
GP_2842,48.0,-90.5,11
GP_2843,43.75,-94.5,11
GP_2844,48.5,-93.0,11
GP_2845,45.25,-93.75,11
GP_2846,41.75,-103.75,11
GP_2847,41.75,-96.25,12
GP_2848,42.25,-75.25,12
GP_2849,43.75,-90.75,11
GP_285,43.0,-110.0,10
GP_2850,42.75,-88.0,12
GP_2851,44.75,-89.0,11
GP_2852,38.75,-89.5,12
GP_2853,41.75,-89.75,12
GP_2854,41.25,-84.75,12
GP_2855,41.0,-92.75,12
GP_2856,41.25,-91.75,12
GP_2857,41.0,-94.75,12
GP_2858,43.5,-92.0,11
GP_2859,42.0,-95.25,12
GP_286,45.75,-114.5,10
GP_2860,41.0,-95.75,12
GP_2861,42.75,-91.0,12
GP_2862,43.5,-93.5,11
GP_2863,42.5,-95.0,12
GP_2864,42.75,-73.0,12
GP_2865,42.0,-72.25,12
GP_2866,42.5,-72.5,12
GP_2867,44.25,-85.5,11
GP_2868,45.75,-84.5,11
GP_2869,45.75,-84.75,11
GP_287,48.25,-114.0,10
GP_2870,42.0,-83.75,12
GP_2871,46.25,-85.5,11
GP_2872,44.5,-85.25,11
GP_2873,44.5,-83.75,11
GP_2874,44.5,-85.0,11
GP_2875,44.5,-84.0,11
GP_2876,46.25,-84.25,11
GP_2877,42.0,-85.75,12
